Country,Fiscal Year,Fiscal Week,Global DGV NS Visits,year,week_number,date
Malaysia,2019-FY,2019-W01,27027,2019,1,2019-01-07
Malaysia,2019-FY,2019-W02,21976,2019,2,2019-01-14
Malaysia,2019-FY,2019-W03,25637,2019,3,2019-01-21
Malaysia,2019-FY,2019-W04,28625,2019,4,2019-01-28
Malaysia,2019-FY,2019-W05,32318,2019,5,2019-02-04
Malaysia,2019-FY,2019-W06,31127,2019,6,2019-02-11
Malaysia,2019-FY,2019-W07,30811,2019,7,2019-02-18
Malaysia,2019-FY,2019-W08,30189,2019,8,2019-02-25
Malaysia,2019-FY,2019-W09,31920,2019,9,2019-03-04
Malaysia,2019-FY,2019-W10,29669,2019,10,2019-03-11
Malaysia,2019-FY,2019-W11,30574,2019,11,2019-03-18
Malaysia,2019-FY,2019-W12,29369,2019,12,2019-03-25
Malaysia,2019-FY,2019-W13,27200,2019,13,2019-04-01
Malaysia,2019-FY,2019-W14,23641,2019,14,2019-04-08
Malaysia,2019-FY,2019-W15,27852,2019,15,2019-04-15
Malaysia,2019-FY,2019-W16,28554,2019,16,2019-04-22
Malaysia,2019-FY,2019-W17,30457,2019,17,2019-04-29
Malaysia,2019-FY,2019-W18,34994,2019,18,2019-05-06
Malaysia,2019-FY,2019-W19,28855,2019,19,2019-05-13
Malaysia,2019-FY,2019-W20,30775,2019,20,2019-05-20
Malaysia,2019-FY,2019-W21,32813,2019,21,2019-05-27
Malaysia,2019-FY,2019-W22,32242,2019,22,2019-06-03
Malaysia,2019-FY,2019-W23,31432,2019,23,2019-06-10
Malaysia,2019-FY,2019-W24,31651,2019,24,2019-06-17
Malaysia,2019-FY,2019-W25,31598,2019,25,2019-06-24
Malaysia,2019-FY,2019-W26,30642,2019,26,2019-07-01
Malaysia,2019-FY,2019-W27,31387,2019,27,2019-07-08
Malaysia,2019-FY,2019-W28,31512,2019,28,2019-07-15
Malaysia,2019-FY,2019-W29,30845,2019,29,2019-07-22
Malaysia,2019-FY,2019-W30,32229,2019,30,2019-07-29
Malaysia,2019-FY,2019-W31,25989,2019,31,2019-08-05
Malaysia,2019-FY,2019-W32,23478,2019,32,2019-08-12
Malaysia,2019-FY,2019-W33,24848,2019,33,2019-08-19
Malaysia,2019-FY,2019-W34,25453,2019,34,2019-08-26
Malaysia,2019-FY,2019-W35,26825,2019,35,2019-09-02
Malaysia,2019-FY,2019-W36,32842,2019,36,2019-09-09
Malaysia,2019-FY,2019-W37,35306,2019,37,2019-09-16
Malaysia,2019-FY,2019-W38,34723,2019,38,2019-09-23
Malaysia,2019-FY,2019-W39,32601,2019,39,2019-09-30
Malaysia,2019-FY,2019-W40,29777,2019,40,2019-10-07
Malaysia,2019-FY,2019-W41,31286,2019,41,2019-10-14
Malaysia,2019-FY,2019-W42,27633,2019,42,2019-10-21
Malaysia,2019-FY,2019-W43,26901,2019,43,2019-10-28
Malaysia,2019-FY,2019-W44,25891,2019,44,2019-11-04
Malaysia,2019-FY,2019-W45,27763,2019,45,2019-11-11
Malaysia,2019-FY,2019-W46,26775,2019,46,2019-11-18
Malaysia,2019-FY,2019-W47,25043,2019,47,2019-11-25
Malaysia,2019-FY,2019-W48,24879,2019,48,2019-12-02
Malaysia,2019-FY,2019-W49,29057,2019,49,2019-12-09
Malaysia,2019-FY,2019-W50,28333,2019,50,2019-12-16
Malaysia,2019-FY,2019-W51,28333,2019,51,2019-12-23
Malaysia,2019-FY,2019-W52,26473,2019,52,2019-12-30
Malaysia,2020-FY,2020-W01,20267,2020,1,2020-01-06
Malaysia,2020-FY,2020-W02,28770,2020,2,2020-01-13
Malaysia,2020-FY,2020-W03,28965,2020,3,2020-01-20
Malaysia,2020-FY,2020-W04,30405,2020,4,2020-01-27
Malaysia,2020-FY,2020-W05,32318,2020,5,2020-02-03
Malaysia,2020-FY,2020-W06,32041,2020,6,2020-02-10
Malaysia,2020-FY,2020-W07,34160,2020,7,2020-02-17
Malaysia,2020-FY,2020-W08,34404,2020,8,2020-02-24
Malaysia,2020-FY,2020-W09,33676,2020,9,2020-03-02
Malaysia,2020-FY,2020-W10,33086,2020,10,2020-03-09
Malaysia,2020-FY,2020-W11,32037,2020,11,2020-03-16
Malaysia,2020-FY,2020-W12,29944,2020,12,2020-03-23
Malaysia,2020-FY,2020-W13,27809,2020,13,2020-03-30
Malaysia,2020-FY,2020-W14,29729,2020,14,2020-04-06
Malaysia,2020-FY,2020-W15,30920,2020,15,2020-04-13
Malaysia,2020-FY,2020-W16,27816,2020,16,2020-04-20
Malaysia,2020-FY,2020-W17,31764,2020,17,2020-04-27
Malaysia,2020-FY,2020-W18,25357,2020,18,2020-05-04
Malaysia,2020-FY,2020-W19,32240,2020,19,2020-05-11
Malaysia,2020-FY,2020-W20,32446,2020,20,2020-05-18
Malaysia,2020-FY,2020-W21,34953,2020,21,2020-05-25
Malaysia,2020-FY,2020-W22,34042,2020,22,2020-06-01
Malaysia,2020-FY,2020-W23,34491,2020,23,2020-06-08
Malaysia,2020-FY,2020-W24,33289,2020,24,2020-06-15
Malaysia,2020-FY,2020-W25,37231,2020,25,2020-06-22
Malaysia,2020-FY,2020-W26,38671,2020,26,2020-06-29
Malaysia,2020-FY,2020-W27,39167,2020,27,2020-07-06
Malaysia,2020-FY,2020-W28,37137,2020,28,2020-07-13
Malaysia,2020-FY,2020-W29,41029,2020,29,2020-07-20
Malaysia,2020-FY,2020-W30,42151,2020,30,2020-07-27
Malaysia,2020-FY,2020-W31,40920,2020,31,2020-08-03
Malaysia,2020-FY,2020-W32,41182,2020,32,2020-08-10
Malaysia,2020-FY,2020-W33,40958,2020,33,2020-08-17
Malaysia,2020-FY,2020-W34,43492,2020,34,2020-08-24
Malaysia,2020-FY,2020-W35,46024,2020,35,2020-08-31
Malaysia,2020-FY,2020-W36,46991,2020,36,2020-09-07
Malaysia,2020-FY,2020-W37,45174,2020,37,2020-09-14
Malaysia,2020-FY,2020-W38,45067,2020,38,2020-09-21
Malaysia,2020-FY,2020-W39,42105,2020,39,2020-09-28
Malaysia,2020-FY,2020-W40,40435,2020,40,2020-10-05
Malaysia,2020-FY,2020-W41,42540,2020,41,2020-10-12
Malaysia,2020-FY,2020-W42,41257,2020,42,2020-10-19
Malaysia,2020-FY,2020-W43,42684,2020,43,2020-10-26
Malaysia,2020-FY,2020-W44,37729,2020,44,2020-11-02
Malaysia,2020-FY,2020-W45,38864,2020,45,2020-11-09
Malaysia,2020-FY,2020-W46,35757,2020,46,2020-11-16
Malaysia,2020-FY,2020-W47,31591,2020,47,2020-11-23
Malaysia,2020-FY,2020-W48,33925,2020,48,2020-11-30
Malaysia,2020-FY,2020-W49,40548,2020,49,2020-12-07
Malaysia,2020-FY,2020-W50,38866,2020,50,2020-12-14
Malaysia,2020-FY,2020-W51,32645,2020,51,2020-12-21
Malaysia,2020-FY,2020-W52,29362,2020,52,2020-12-28
Malaysia,2021-FY,2021-W01,35046,2021,1,2021-01-04
Malaysia,2021-FY,2021-W02,36855,2021,2,2021-01-11
Malaysia,2021-FY,2021-W03,37916,2021,3,2021-01-18
Malaysia,2021-FY,2021-W04,34891,2021,4,2021-01-25
Malaysia,2021-FY,2021-W05,36149,2021,5,2021-02-01
Malaysia,2021-FY,2021-W06,37152,2021,6,2021-02-08
Malaysia,2021-FY,2021-W07,31768,2021,7,2021-02-15
Malaysia,2021-FY,2021-W08,33125,2021,8,2021-02-22
Malaysia,2021-FY,2021-W09,39435,2021,9,2021-03-01
Malaysia,2021-FY,2021-W10,44303,2021,10,2021-03-08
Malaysia,2021-FY,2021-W11,40329,2021,11,2021-03-15
Malaysia,2021-FY,2021-W12,48614,2021,12,2021-03-22
Malaysia,2021-FY,2021-W13,48554,2021,13,2021-03-29
Malaysia,2021-FY,2021-W14,51229,2021,14,2021-04-05
Malaysia,2021-FY,2021-W15,58887,2021,15,2021-04-12
Malaysia,2021-FY,2021-W16,57992,2021,16,2021-04-19
Malaysia,2021-FY,2021-W17,53553,2021,17,2021-04-26
Malaysia,2021-FY,2021-W18,56078,2021,18,2021-05-03
Malaysia,2021-FY,2021-W19,59630,2021,19,2021-05-10
Malaysia,2021-FY,2021-W20,58885,2021,20,2021-05-17
Malaysia,2021-FY,2021-W21,58080,2021,21,2021-05-24
Malaysia,2021-FY,2021-W22,56439,2021,22,2021-05-31
Malaysia,2021-FY,2021-W23,53357,2021,23,2021-06-07
Malaysia,2021-FY,2021-W24,47098,2021,24,2021-06-14
Malaysia,2021-FY,2021-W25,45732,2021,25,2021-06-21
Malaysia,2021-FY,2021-W26,40483,2021,26,2021-06-28
Malaysia,2021-FY,2021-W27,43143,2021,27,2021-07-05
Malaysia,2021-FY,2021-W28,42908,2021,28,2021-07-12
Malaysia,2021-FY,2021-W29,41492,2021,29,2021-07-19
Malaysia,2021-FY,2021-W30,42557,2021,30,2021-07-26
Malaysia,2021-FY,2021-W31,39227,2021,31,2021-08-02
Malaysia,2021-FY,2021-W32,40613,2021,32,2021-08-09
Malaysia,2021-FY,2021-W33,37164,2021,33,2021-08-16
Malaysia,2021-FY,2021-W34,37318,2021,34,2021-08-23
Malaysia,2021-FY,2021-W35,35699,2021,35,2021-08-30
Malaysia,2021-FY,2021-W36,41802,2021,36,2021-09-06
Malaysia,2021-FY,2021-W37,46495,2021,37,2021-09-13
Malaysia,2021-FY,2021-W38,48819,2021,38,2021-09-20
Malaysia,2021-FY,2021-W39,47314,2021,39,2021-09-27
Malaysia,2021-FY,2021-W40,47960,2021,40,2021-10-04
Malaysia,2021-FY,2021-W41,58937,2021,41,2021-10-11
Malaysia,2021-FY,2021-W42,53335,2021,42,2021-10-18
Malaysia,2021-FY,2021-W43,57898,2021,43,2021-10-25
Malaysia,2021-FY,2021-W44,55460,2021,44,2021-11-01
Malaysia,2021-FY,2021-W45,54171,2021,45,2021-11-08
Malaysia,2021-FY,2021-W46,50207,2021,46,2021-11-15
Malaysia,2021-FY,2021-W47,41724,2021,47,2021-11-22
Malaysia,2021-FY,2021-W48,39258,2021,48,2021-11-29
Malaysia,2021-FY,2021-W49,43998,2021,49,2021-12-06
Malaysia,2021-FY,2021-W50,51462,2021,50,2021-12-13
Malaysia,2021-FY,2021-W51,80457,2021,51,2021-12-20
Malaysia,2021-FY,2021-W52,78691,2021,52,2021-12-27
Malaysia,2022-FY,2022-W01,67937,2022,1,2022-01-03
Malaysia,2022-FY,2022-W02,55430,2022,2,2022-01-10
Malaysia,2022-FY,2022-W03,59589,2022,3,2022-01-17
Malaysia,2022-FY,2022-W04,56879,2022,4,2022-01-24
Malaysia,2022-FY,2022-W05,54255,2022,5,2022-01-31
Malaysia,2022-FY,2022-W06,52667,2022,6,2022-02-07
Malaysia,2022-FY,2022-W07,52977,2022,7,2022-02-14
Malaysia,2022-FY,2022-W08,52120,2022,8,2022-02-21
Malaysia,2022-FY,2022-W09,47324,2022,9,2022-02-28
Malaysia,2022-FY,2022-W10,46550,2022,10,2022-03-07
Malaysia,2022-FY,2022-W11,44902,2022,11,2022-03-14
Malaysia,2022-FY,2022-W12,47422,2022,12,2022-03-21
Malaysia,2022-FY,2022-W13,48516,2022,13,2022-03-28
Malaysia,2022-FY,2022-W14,48762,2022,14,2022-04-04
Malaysia,2022-FY,2022-W15,44480,2022,15,2022-04-11
Malaysia,2022-FY,2022-W16,54542,2022,16,2022-04-18
Malaysia,2022-FY,2022-W17,53806,2022,17,2022-04-25
Malaysia,2022-FY,2022-W18,55877,2022,18,2022-05-02
Malaysia,2022-FY,2022-W19,60177,2022,19,2022-05-09
Malaysia,2022-FY,2022-W20,67248,2022,20,2022-05-16
Malaysia,2022-FY,2022-W21,64160,2022,21,2022-05-23
Malaysia,2022-FY,2022-W22,63927,2022,22,2022-05-30
Malaysia,2022-FY,2022-W23,64716,2022,23,2022-06-06
Malaysia,2022-FY,2022-W24,64767,2022,24,2022-06-13
Malaysia,2022-FY,2022-W25,61041,2022,25,2022-06-20
Malaysia,2022-FY,2022-W26,61383,2022,26,2022-06-27
Malaysia,2022-FY,2022-W27,62198,2022,27,2022-07-04
Malaysia,2022-FY,2022-W28,59563,2022,28,2022-07-11
Malaysia,2022-FY,2022-W29,59034,2022,29,2022-07-18
Malaysia,2022-FY,2022-W30,59926,2022,30,2022-07-25
Malaysia,2022-FY,2022-W31,59066,2022,31,2022-08-01
Malaysia,2022-FY,2022-W32,60998,2022,32,2022-08-08
Malaysia,2022-FY,2022-W33,55842,2022,33,2022-08-15
Malaysia,2022-FY,2022-W34,61394,2022,34,2022-08-22
Malaysia,2022-FY,2022-W35,63987,2022,35,2022-08-29
Malaysia,2022-FY,2022-W36,66260,2022,36,2022-09-05
Malaysia,2022-FY,2022-W37,61505,2022,37,2022-09-12
Malaysia,2022-FY,2022-W38,54733,2022,38,2022-09-19
Malaysia,2022-FY,2022-W39,56092,2022,39,2022-09-26
Malaysia,2022-FY,2022-W40,47578,2022,40,2022-10-03
Malaysia,2022-FY,2022-W41,49963,2022,41,2022-10-10
Malaysia,2022-FY,2022-W42,52181,2022,42,2022-10-17
Malaysia,2022-FY,2022-W43,54084,2022,43,2022-10-24
Malaysia,2022-FY,2022-W44,53542,2022,44,2022-10-31
Malaysia,2022-FY,2022-W45,48690,2022,45,2022-11-07
Malaysia,2022-FY,2022-W46,44748,2022,46,2022-11-14
Malaysia,2022-FY,2022-W47,37757,2022,47,2022-11-21
Malaysia,2022-FY,2022-W48,37436,2022,48,2022-11-28
Malaysia,2022-FY,2022-W49,41714,2022,49,2022-12-05
Malaysia,2022-FY,2022-W50,44214,2022,50,2022-12-12
Malaysia,2022-FY,2022-W51,41702,2022,51,2022-12-19
Malaysia,2022-FY,2022-W52,42306,2022,52,2022-12-26
Malaysia,2023-FY,2023-W01,30320,2023,1,2023-01-02
Malaysia,2023-FY,2023-W02,42976,2023,2,2023-01-09
Malaysia,2023-FY,2023-W03,46154,2023,3,2023-01-16
Malaysia,2023-FY,2023-W04,44054,2023,4,2023-01-23
Malaysia,2023-FY,2023-W05,43825,2023,5,2023-01-30
Malaysia,2023-FY,2023-W06,46157,2023,6,2023-02-06
Malaysia,2023-FY,2023-W07,47794,2023,7,2023-02-13
Malaysia,2023-FY,2023-W08,49376,2023,8,2023-02-20
Malaysia,2023-FY,2023-W09,46355,2023,9,2023-02-27
Malaysia,2023-FY,2023-W10,45662,2023,10,2023-03-06
Malaysia,2023-FY,2023-W11,45172,2023,11,2023-03-13
Malaysia,2023-FY,2023-W12,44950,2023,12,2023-03-20
Malaysia,2023-FY,2023-W13,42346,2023,13,2023-03-27
Malaysia,2023-FY,2023-W14,30538,2023,14,2023-04-03
Malaysia,2023-FY,2023-W15,38061,2023,15,2023-04-10
Malaysia,2023-FY,2023-W16,35809,2023,16,2023-04-17
Malaysia,2023-FY,2023-W17,37068,2023,17,2023-04-24
Malaysia,2023-FY,2023-W18,37415,2023,18,2023-05-01
Malaysia,2023-FY,2023-W19,36094,2023,19,2023-05-08
Malaysia,2023-FY,2023-W20,37447,2023,20,2023-05-15
Malaysia,2023-FY,2023-W21,38235,2023,21,2023-05-22
Malaysia,2023-FY,2023-W22,37487,2023,22,2023-05-29
Malaysia,2023-FY,2023-W23,36671,2023,23,2023-06-05
Malaysia,2023-FY,2023-W24,33184,2023,24,2023-06-12
Malaysia,2023-FY,2023-W25,36034,2023,25,2023-06-19
Malaysia,2023-FY,2023-W26,36343,2023,26,2023-06-26
Malaysia,2023-FY,2023-W27,36702,2023,27,2023-07-03
Malaysia,2023-FY,2023-W28,37519,2023,28,2023-07-10
Malaysia,2023-FY,2023-W29,36973,2023,29,2023-07-17
Malaysia,2023-FY,2023-W30,37161,2023,30,2023-07-24
Malaysia,2023-FY,2023-W31,33927,2023,31,2023-07-31
Malaysia,2023-FY,2023-W32,35033,2023,32,2023-08-07
Malaysia,2023-FY,2023-W33,32718,2023,33,2023-08-14
Malaysia,2023-FY,2023-W34,36000,2023,34,2023-08-21
Malaysia,2023-FY,2023-W35,34872,2023,35,2023-08-28
Malaysia,2023-FY,2023-W36,34045,2023,36,2023-09-04
Malaysia,2023-FY,2023-W37,32132,2023,37,2023-09-11
Malaysia,2023-FY,2023-W38,33215,2023,38,2023-09-18
Malaysia,2023-FY,2023-W39,29945,2023,39,2023-09-25
Malaysia,2023-FY,2023-W40,31918,2023,40,2023-10-02
Malaysia,2023-FY,2023-W41,34165,2023,41,2023-10-09
Malaysia,2023-FY,2023-W42,30080,2023,42,2023-10-16
Malaysia,2023-FY,2023-W43,28592,2023,43,2023-10-23
Malaysia,2023-FY,2023-W44,28930,2023,44,2023-10-30
Malaysia,2023-FY,2023-W45,29375,2023,45,2023-11-06
Malaysia,2023-FY,2023-W46,29515,2023,46,2023-11-13
Malaysia,2023-FY,2023-W47,27297,2023,47,2023-11-20
Malaysia,2023-FY,2023-W48,24150,2023,48,2023-11-27
Malaysia,2023-FY,2023-W49,27422,2023,49,2023-12-04
Malaysia,2023-FY,2023-W50,30551,2023,50,2023-12-11
Malaysia,2023-FY,2023-W51,26902,2023,51,2023-12-18
Malaysia,2023-FY,2023-W52,21599,2023,52,2023-12-25
Malaysia,2023-FY,2023-W53,28648,2023,53,2024-01-01
Malaysia,2024-FY,2024-W01,28224,2024,1,2024-01-08
Malaysia,2024-FY,2024-W02,30194,2024,2,2024-01-15
Malaysia,2024-FY,2024-W03,31031,2024,3,2024-01-22
Malaysia,2024-FY,2024-W04,30581,2024,4,2024-01-29
Malaysia,2024-FY,2024-W05,28609,2024,5,2024-02-05
Malaysia,2024-FY,2024-W06,29657,2024,6,2024-02-12
Malaysia,2024-FY,2024-W07,30363,2024,7,2024-02-19
Malaysia,2024-FY,2024-W08,30926,2024,8,2024-02-26
Malaysia,2024-FY,2024-W09,28832,2024,9,2024-03-04
Malaysia,2024-FY,2024-W10,28302,2024,10,2024-03-11
Malaysia,2024-FY,2024-W11,24566,2024,11,2024-03-18
Malaysia,2024-FY,2024-W12,22766,2024,12,2024-03-25
Malaysia,2024-FY,2024-W13,25743,2024,13,2024-04-01
Malaysia,2024-FY,2024-W14,28623,2024,14,2024-04-08
Malaysia,2024-FY,2024-W15,27404,2024,15,2024-04-15
Malaysia,2024-FY,2024-W16,27504,2024,16,2024-04-22
Malaysia,2024-FY,2024-W17,26114,2024,17,2024-04-29
Malaysia,2024-FY,2024-W18,25906,2024,18,2024-05-06
Malaysia,2024-FY,2024-W19,28038,2024,19,2024-05-13
Malaysia,2024-FY,2024-W20,29079,2024,20,2024-05-20
Malaysia,2024-FY,2024-W21,24944,2024,21,2024-05-27
Malaysia,2024-FY,2024-W22,28284,2024,22,2024-06-03
Malaysia,2024-FY,2024-W23,28725,2024,23,2024-06-10
Malaysia,2024-FY,2024-W24,26375,2024,24,2024-06-17
Malaysia,2024-FY,2024-W25,27139,2024,25,2024-06-24
Malaysia,2024-FY,2024-W26,28398,2024,26,2024-07-01
Malaysia,2024-FY,2024-W27,28045,2024,27,2024-07-08
